ID;Código;Descrição;Unidade;NCM;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód. no fornecedor;Fornecedor;Localização;Estoque máximo;Estoque mínimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN da Embalagem;Largura do produto;Altura do Produto;Profundidade do produto;Data Validade;Descrição do Produto no Fornecedor;Descrição Complementar;Itens p/ caixa;Produto Variação;Tipo Produção;Classe de enquadramento do IPI;Código na Lista de Serviços;Tipo do item;Grupo de Tags/Tags;Tributos;Código Pai;Código Integração;Grupo de produtos;Marca;CEST;Volumes;Descrição Curta;Cross-Docking;URL Imagens Externas;Link Externo;Meses Garantia no Fornecedor;Clonar dados do pai;Condição do Produto;Frete Grátis;Número FCI;Vídeo;Departamento;Unidade de Medida;Preço de Compra;Valor base ICMS ST para retenção;Valor ICMS ST para retenção;Valor ICMS próprio do substituto;Categoria do produto;Informações Adicionais
15863623096;COP028	;CORRENTE PRATA - 2/4;pc;7113.11.00;0;744,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863621827;COP024	;CORRENTE PRATA - 2/0;pc;7113.11.00;0;620,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863620746;COP023	;CORRENTES DE PRATA - 0/7;pc;7113.11.00;0;220,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863618821;COP018	;CORRENTES DE PRATA - 1/3;pc;7113.11.00;0;403,00;0,00;;Ativo;2,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863617751;COP016	;CORRENTE PRATA - 2/7;pc;7113.11.00;0;527,00;0,00;;Ativo;2,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863615889;COP015	;CORRENTES DIVERSAS PRT - 0/9;pc;7113.11.00;0;280,00;0,00;;Ativo;0,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863602204;COP011	;ESCAPULÁRIO RETANGULAR PRT - 0/6;pc;7113.11.00;0;186,00;0,00;;Ativo;-2,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863596059;COP003	;CORRENTES PRATA - 0/2;pc;7113.11.00;0;124,00;0,00;;Ativo;-1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863595013;COP002	;CORRENTES 70CM PRATA - 0/35;pc;7113.11.00;0;108,50;0,00;;Ativo;2,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863592917;COP001	;CORRENTES DIVERSAS PRATA - 0/3;pc;7113.11.00;0;95,00;0,00;;Ativo;3,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863129200;BRP155	;BRINCOS ARGOLAS  DIVERSAS - 0/15;pc;7113.11.00;0;80,00;0,00;;Ativo;-1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863124437;BRP135	;BRINCOS ARGOLAS REDONDAS DIVERSAS - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863121404;BRP125	;BRINCOS ARGOLA DIVERSOS - 0/2;pc;7113.11.00;0;80,00;0,00;;Ativo;4,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15863109516;BRP114	;BRINCOS ARGOLAS PEQUENAS DIVERSAS - 0/1;pc;7113.11.00;0;37,00;0,00;;Ativo;5,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15861781747;BR1714	;BRINCO TREVO C/ZIRCON E BRINCO DISCO C/ZIRCON - 0/7;pc;7113.19.00;0;980,00;0,00;0,7;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15861157895;BRP110	;CONJUNTO BRINCOS E PENDENTE CRISTAL - 0/4;PC;7113.11.00;0;120,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859927693;BRP097	;BRINCO VENEZA - 2/7;pc;7113.11.00;0;837,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859926225;COP972	;GARG ESCAPULÁRIO - 1/2;pc;7113.11.00;0;372,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859924870;PGP749	;KIT COM 10 PONTOS DE LUZ - 0/1 (CADA);pc;7113.11.00;0;31,00;0,00;;Ativo;10,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859923280;COP980	;ESCPA N. SRA. APARECIDA - 0/9;pc;7113.11.00;0;279,00;0,00;;Ativo;0,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859919689;BRP087	;BRINCO LACINHO - 0/75;pc;7113.11.00;0;232,50;0,00;;Ativo;0,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859916388;COP969	;ESCAPULARIO MADRE PÉROLA - 0/7;pc;7113.11.00;0;217,00;0,00;;Ativo;0,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859914110;COP063	;CHOCKER CORAÇÕES PTOS DE LUZ - 0/6;pc;7113.11.00;0;190,00;0,00;;Ativo;0,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859912167;BRP083	;BRINCO CORAÇÃO CRAVADO - 0/55;pc;7113.11.00;0;170,50;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859909545;COP106	;CHOCKER PONTOS DE LUZ - 0/55;pc;7113.11.00;0;170,50;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859905464;COP978	;GARGANTILHA PTO DE LUZ - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859901012;COP964	;CHOCKER CORAÇÕES - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859898823;BRP072	;BRINCO CORAÇÃO VAZADO - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859895844;PGP054	;PENDENTES SANTOS DIVERSOS E DIVINO - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;7,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859892704;BRP791	;BRINCO BORBOLETA ABELHA FLOR - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;2,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859886943;COP977	;CONJUNTO BRINCOS E PENDENTE CRISTAL - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;2,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859883487;PGP027	;PENDENTO SANTO - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;3,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859882165;PGP022	;PENDENTE SANTO - 0/3;pc;7113.11.00;0;93,00;0,00;;Ativo;2,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859880845;BRP564	;BRINCO TRIO ZIRCONIA OU BRINCO QUADRADO - 0/3;pc;7113.11.00;0;93,00;0,00;;Ativo;3,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859870065;ANP105	;ANEL SOLITARIO PRATA - 0/2;pc;7113.11.00;0;62,00;0,00;;Ativo;0,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859868462;BRP046	;BRINCOS DIVERSOS - 0/3;pc;7113.11.00;0;80,00;0,00;;Ativo;2,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859865690;BRP042	;BRINCOS DIVERSOS - 0/2;pc;7113.11.00;0;80,00;0,00;;Ativo;0,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859861732;PGP019	;PENDENTES SANTOS DIVERSOS - 0/2;pc;7113.11.00;0;95,00;0,00;;Ativo;1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859859381;BRP029	;BRINCOS BORBOLETINHA OU PONTO DE LUZ  PRATA - 0/15;pc;7113.11.00;0;80,00;0,00;;Ativo;-1,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859854320;PGP018	;PINGENTE CRUZ PEQ - 0/1;pc;7113.11.00;0;50,00;0,00;;Ativo;0,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859849668;BRP021	;BRINCOS DIVERSOS PRATA - 0/1;pc;7113.11.00;0;80,00;0,00;;Ativo;3,00;0,00;	;ADRIANO SÉRGIO GIOLLO ME;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859835419;COP975	;ESCAPULARIO RETANGULAR  MÉDIO 1/1;pc;7113.11.00;0;341,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859834378;COP974	;ESCAPULARIO RETANGULAR PEQUENO - 1/0;pc;7113.11.00;0;310,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859832617;PGP945	;PENDENTE N.SRA APARECIDA RODEADA ZIRCONIAS - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859831770;PGP944	;PENDENTE OVAL N. SRA DAS GRAÇAS - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;-1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859829545;PGP943	;PENDENTE SÃO BENTO COM ZIRCONIAS - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859826420;PGP942	;SÃO JORGE GRD ESTAMPA - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859825650;PGP941	;PENDENTE SÃO JORGE GRD ESTAMPA NO CIRCULO - 0/8;pc;7113.11.00;0;248,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859811582;BR0493	;ANEL EM OURO 18K CABEÇA QUADR COM ZIRCONIAS - 3/4;pc;7113.19.00;0;4.760,00;0,00;3,4;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15859808208;PG1345	;PENDENTE N. SRA. GRAÇAS - 1/3;pc;7113.19.00;0;1.820,00;0,00;1,3;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15858124032;AN910	;ANEL SOLITÁRIO DIAMANTE - 5/9;pc;7113.19.00;0;8.260,00;0,00;5,9;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15852776561;SCOD	;BRINCO SAO BENTO;PC;7113.19.00;0;1.400,00;0,00;1;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15852770076;BR0182D	;BR0182 DUPLICIDADE - BRINCO SAO BENTO - 3/8;PC;7113.19.00;0;1.400,00;0,00;1;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15852702609;PG0239	;PENDENTE N. SRA DAS GRAÇAS - 0/9;pc;7113.19.00;0;1.260,00;0,00;0,9;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15844203610;PG0238	;PENDENTE SÃO JOSÉ - 0/9;pc;7113.19.00;0;1.260,00;0,00;0,9;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15844203038;PG0236	;PENDENTE SÃO JOSÉ - 1/7;pc;7113.19.00;0;2.380,00;0,00;1,7;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15843518799;BR 0006	;BR 0006 PEROLA/ESFERA BABY 0/5;pc;7113.19.00;0;700,00;0,00;0,5;Ativo;-2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15843480002;PU361	;PULSEIRA ELOS PORTUGUESES - 3/5;pc;7113.19.00;0;4.900,00;0,00;3,5;Ativo;-1,00;0,00;	;;	;0,00;1,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15842752068;3/6	;SOLIT 3/6;PC;7113.19.00;0;5.040,00;0,00;3,6;Ativo;-1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15834651132;COP959	;ESCAPULÁRIO REDONDO - 0/5;pc;7113.19.00;0;700,00;0,00;0,5;Ativo;1,00;0,00;	;;	;0,00;1,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15834612321;PU359	;PULSEIRA COM 4 GRUPOS DE 3 BOLINHAS - 1/4;pc;7113.19.00;0;1.960,00;0,00;1,4;Ativo;1,00;0,00;	;;	;0,00;1,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Produto;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
15834609162;PU358	;PULSEIRA EM OURO 18K COM 5 BOLINHAS - 0/9;pc;7113.19.00;0;1.260,00;0,00;0,9;Ativo;0,00;0,00;	;;	;0,00;1,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
